x_coord,y_coord,Bent,Exotic,FR I,FR II,Point Source,S/Z shaped,Should be discarded,X-Shaped,typical
84.196,-43.119,0,0,0,0,0,0,0,0,0
84.203,-12.08,0,0,0,1,0,0,0,0,0
84.203,-12.154,0,0,1,0,0,0,0,0,0
84.211,-43.123,0,0,0,1,0,0,0,0,0
84.212,-43.181,0,0,0,1,0,0,0,0,0
84.217,-42.591,0,0,0,0,0,0,0,0,0
84.223,-41.827,0,0,0,0,1,0,0,0,0
84.224,-43.973,0,0,0,0,0,0,0,0,0
84.228,-43.359,0,0,0,0,0,0,0,0,0
84.239,-42.983,0,0,0,0,1,0,0,0,0
84.253,-43.565,0,0,0,0,0,0,0,0,0
84.254,-40.729,0,0,0,0,1,0,0,0,0
84.254,-41.329,0,0,0,0,1,0,0,0,0
84.258,-11.808,0,0,0,0,0,0,0,0,0
84.258,-11.822,0,0,0,1,0,0,0,0,0
84.267,-40.455,0,0,0,0,0,0,0,0,0
84.272,-40.925,0,0,0,0,1,0,0,0,0
84.273,-43.573,0,0,0,0,0,0,0,0,0
84.275,-43.586,0,0,0,1,0,0,0,0,0
84.277,-40.471,0,0,0,0,0,0,0,0,0
84.287,-40.525,0,0,0,0,0,0,0,0,0
84.29,-40.927,0,0,0,1,0,0,0,0,0
84.292,-43.596,0,0,1,0,0,0,0,0,0
84.298,-11.438,0,0,0,0,0,0,0,0,0
84.302,-41.089,0,0,0,0,0,0,0,0,0
84.306,-43.279,0,0,0,0,0,0,0,0,0
84.313,-40.85,0,0,0,0,0,0,0,0,1
84.314,-43.201,0,0,0,1,0,0,0,0,0
84.337,-40.255,0,0,1,0,0,0,0,0,0
84.346,-41.088,0,0,0,0,0,0,0,0,0
84.354,-40.307,0,0,0,0,0,0,0,0,0
84.354,-40.84,0,0,0,0,1,0,0,0,0
84.36,-43.428,0,0,0,1,0,0,0,0,0
84.363,-44.272,0,0,0,1,0,0,0,0,0
84.398,-43.013,0,0,1,0,0,0,0,0,0
84.401,-43.203,0,0,0,1,0,0,0,0,0
84.408,-43.24,0,0,0,0,0,0,0,0,0
84.419,-41.324,0,0,0,0,0,0,0,0,0
84.44,-43.366,0,0,0,0,0,0,0,0,0
84.446,-42.731,0,0,0,0,0,0,0,0,0
84.447,-43.351,0,0,0,0,0,0,0,0,0
84.473,-42.818,0,0,0,0,1,0,0,0,0
84.487,-43.193,0,0,0,1,0,0,0,0,1
84.489,-43.222,0,0,0,1,0,0,0,0,0
84.502,-41.752,0,0,0,0,1,0,0,0,0
84.504,-41.021,0,0,0,1,0,0,0,0,0
84.504,-41.043,0,0,0,0,0,0,0,0,0
84.52,-41.152,0,0,0,1,0,0,0,0,0
84.523,-43.555,0,0,0,1,0,0,0,0,0
84.524,-40.885,0,0,0,1,0,0,0,0,0
84.534,-43.281,0,0,0,0,0,0,0,0,0
84.54,-41.521,0,0,0,0,0,0,0,0,0
84.545,-43.264,0,0,0,0,0,0,0,0,0
84.549,-41.352,0,0,0,0,0,0,0,0,0
84.551,-41.795,0,0,0,1,0,0,0,0,0
84.554,-43.061,0,0,0,0,0,0,0,0,0
84.556,-41.526,0,0,0,0,0,0,0,0,0
84.558,-40.316,0,0,0,0,0,0,0,0,0
84.579,-44.126,0,0,0,0,1,0,0,0,0
84.586,-43.317,0,0,0,0,0,0,0,0,0
84.589,-41.425,0,0,0,0,0,0,0,0,0
84.595,-40.332,0,0,0,0,0,0,0,0,0
84.605,-43.139,0,0,0,0,1,0,0,0,0
84.607,-41.564,0,0,1,0,0,0,0,0,0
84.61,-43.474,0,0,1,0,0,0,0,0,0
84.616,-44.064,0,0,0,0,0,0,0,0,0
84.621,-43.476,0,0,0,0,1,0,0,0,0
84.623,-40.376,0,0,0,0,0,0,0,0,0
84.629,-40.863,0,0,0,0,0,0,0,0,0
84.647,-43.927,0,0,0,0,0,0,0,0,0
84.648,-40.576,0,0,0,0,1,0,0,0,0
84.651,-43.355,0,0,0,1,0,0,0,0,0
84.654,-41.523,0,0,0,1,0,0,0,0,0
84.658,-42.834,0,0,0,1,0,0,0,0,0
84.667,-40.341,0,0,0,0,0,0,0,0,0
84.669,-43.815,0,0,0,0,0,0,0,0,0
84.67,-42.995,0,0,0,0,0,0,0,0,0
84.68,-40.869,0,0,0,1,0,0,0,0,0
84.684,-42.743,0,0,1,0,0,0,0,0,0
84.684,-44.082,0,0,0,0,0,0,0,0,0
84.69,-44.075,0,0,0,0,0,0,0,0,0
84.691,-44.098,0,0,0,0,0,0,0,0,0
84.695,-43.006,0,0,0,1,0,0,0,0,0
84.697,-44.371,0,0,0,0,0,0,0,0,0
84.701,-43.596,0,0,0,0,0,0,0,0,0
84.701,-44.087,0,0,0,0,0,0,0,0,0
84.703,-42.41,0,0,0,0,0,0,0,0,0
84.703,-44.57,0,0,0,0,0,0,0,0,0
84.704,-43.188,0,0,0,0,0,0,0,0,0
84.704,-43.458,0,0,0,0,1,0,0,0,0
84.713,-44.094,0,0,0,0,0,0,0,0,0
84.721,-44.087,0,0,0,0,0,0,0,0,0
84.728,-40.483,0,0,0,0,1,0,0,0,0
84.728,-44.074,0,0,0,0,0,0,0,0,0
84.73,-44.096,0,0,0,0,0,0,0,0,0
84.731,-43.158,0,0,0,1,0,0,0,0,0
84.742,-43.098,0,0,0,1,0,0,0,0,0
84.746,-40.683,0,0,0,0,0,0,0,0,0
84.75,-44.092,0,0,0,0,0,0,0,0,0
84.752,-43.583,0,0,0,0,1,0,0,0,0
84.759,-44.312,0,0,0,0,0,0,0,0,0
84.76,-43.693,0,0,0,0,1,0,0,0,0
84.766,-43.043,0,0,0,0,1,0,0,0,0
84.767,-40.484,0,0,0,1,0,0,0,0,0
84.771,-43.163,0,0,0,1,0,0,0,0,0
84.776,-43.569,0,0,0,1,0,0,0,0,0
84.799,-43.466,0,0,0,0,0,0,0,0,0
84.8,-40.706,0,0,0,0,0,0,0,0,0
84.805,-40.195,0,0,0,1,0,0,0,0,0
84.808,-43.336,0,0,0,0,0,0,0,0,0
84.821,-42.999,0,0,0,0,0,0,0,0,0
84.824,-41.669,0,0,1,0,0,0,0,0,0
84.83,-40.83,0,0,0,1,0,0,0,0,0
84.83,-43.628,0,0,0,0,0,0,0,0,0
84.835,-40.668,0,0,0,0,0,0,0,0,0
84.836,-43.517,0,0,0,0,0,0,0,0,0
84.842,-40.859,0,0,0,0,0,0,0,0,0
84.842,-44.64,0,0,0,0,0,0,0,0,0
84.849,-43.198,0,0,0,0,0,0,0,0,0
84.85,-44.867,0,0,0,0,0,0,0,0,0
84.857,-41.377,0,0,0,0,0,0,0,0,0
84.858,-43.478,0,0,0,0,0,0,0,0,0
84.868,-43.952,0,0,1,0,0,0,0,0,0
84.878,-42.872,0,0,0,0,0,0,0,0,0
84.879,-44.445,0,0,0,0,0,0,0,0,0
84.885,-40.649,0,0,0,1,0,0,0,0,0
84.919,-43.542,0,0,0,0,0,0,0,0,0
84.921,-40.124,0,0,0,0,0,0,0,0,0
84.926,-42.516,0,0,1,0,0,0,0,0,0
84.927,-41.165,0,0,0,0,0,0,0,0,0
84.939,-42.676,0,0,0,0,0,0,0,0,0
84.962,-42.807,0,0,0,1,0,0,0,0,0
84.965,-42.987,0,0,0,1,0,0,0,0,0
84.974,-40.848,0,0,0,0,0,0,0,0,0
84.975,-40.922,0,0,0,0,0,0,0,0,0
84.978,-41.393,0,0,1,0,0,0,0,0,0
84.981,-41.607,0,0,0,0,1,0,0,0,0
84.982,-43.6,0,0,0,1,0,0,0,0,0
84.983,-48.276,0,0,0,1,0,0,0,0,0
84.987,-39.897,0,0,0,0,0,0,0,0,0
84.991,-43.407,0,0,0,0,0,0,0,0,0
85.003,-41.319,0,0,1,0,0,0,0,0,0
85.008,-39.961,0,0,0,1,0,0,0,0,0
85.009,-44.365,0,0,0,0,0,0,0,0,0
85.01,-41.196,0,0,1,0,0,0,0,0,0
85.012,-43.129,0,0,0,0,0,0,0,0,0
85.017,-41.279,0,0,0,1,0,0,0,0,0
85.019,-41.655,0,0,0,0,1,0,0,0,0
85.019,-43.71,0,0,0,1,0,0,0,0,0
85.021,-41.351,0,0,0,1,0,0,0,0,0
85.023,-40.81,0,0,0,0,0,0,0,0,0
85.025,-44.011,0,0,0,1,0,0,0,0,0
85.027,-40.837,0,0,0,0,1,0,0,0,0
85.041,-41.22,0,0,1,0,0,0,0,0,0
85.043,-43.389,0,0,0,1,0,0,0,0,0
85.043,-43.4,0,0,0,0,0,0,0,0,0
85.049,-40.391,0,0,0,0,0,0,0,0,0
85.049,-43.077,0,0,0,1,0,0,0,0,0
85.049,-44.963,0,0,0,1,0,0,0,0,0
85.051,-43.211,0,0,0,1,0,0,0,0,0
85.052,-43.141,0,0,0,0,0,0,0,0,0
85.067,-40.86,0,0,0,1,0,0,0,0,0
85.071,-43.425,0,0,0,1,0,0,0,0,0
85.073,-40.647,0,0,0,1,0,0,0,0,0
85.074,-41.636,0,0,0,1,0,0,0,0,0
85.083,-47.793,0,0,0,1,0,0,0,0,0
85.086,-43.096,0,0,0,1,0,0,0,0,0
85.089,-40.504,0,0,0,0,0,0,0,0,0
85.093,-40.427,0,0,0,0,0,0,0,0,0
85.106,-44.341,0,0,0,1,0,0,0,0,0
85.109,-44.16,0,0,0,0,0,0,0,0,0
85.11,-44.169,0,0,0,0,0,0,0,0,0
85.111,-41.206,0,0,0,0,1,0,0,0,0
85.114,-40.919,0,0,0,0,0,0,0,0,0
85.117,-41.735,0,1,0,0,0,0,0,0,0
85.123,-41.516,0,0,0,1,0,0,0,0,0
85.123,-43.351,0,0,0,0,0,0,0,0,0
85.125,-44.287,0,0,0,0,0,0,0,0,0
85.126,-43.321,0,0,0,0,0,0,0,0,0
85.127,-47.817,0,0,0,0,1,0,0,0,0
85.129,-40.798,0,0,0,1,0,0,0,0,0
85.133,-41.094,0,0,0,1,0,0,0,0,0
85.133,-42.795,0,0,0,0,0,0,0,0,0
85.138,-40.195,0,0,0,0,0,0,0,0,0
85.142,-45.01,0,0,0,0,0,0,0,0,0
85.144,-43.692,0,0,0,1,0,0,0,0,0
85.149,-42.969,0,0,0,0,0,0,0,0,0
85.156,-48.401,0,0,0,0,0,0,0,0,0
85.16,-41.817,0,0,0,0,0,0,0,0,0
85.162,-44.594,0,0,0,0,0,0,0,0,0
85.17,-41.247,0,0,0,0,0,0,0,0,0
85.178,-44.578,0,0,0,1,0,0,0,0,0
85.18,-41.179,0,0,0,1,0,0,0,0,0
85.181,-41.823,0,0,0,0,0,0,0,0,0
85.182,-43.352,0,0,0,1,0,0,0,0,0
85.189,-40.624,0,0,0,1,0,0,0,0,0
85.196,-43.429,0,0,0,1,0,0,0,0,0
85.208,-43.287,0,0,0,1,0,0,0,0,0
85.213,-41.647,0,0,0,1,0,0,0,0,0
85.213,-44.241,0,0,0,1,0,0,0,0,0
85.216,-44.268,0,0,0,1,0,0,0,0,0
85.224,-43.9,0,0,0,0,0,0,0,0,0
85.227,-47.198,0,0,0,0,0,0,0,0,0
85.229,-40.865,0,0,0,1,0,0,0,0,0
85.239,-40.649,0,0,0,0,0,0,0,0,0
85.239,-48.164,0,0,0,1,0,0,0,0,0
85.243,-41.021,0,0,0,1,0,0,0,0,0
85.245,-43.138,0,0,0,1,0,0,0,0,0
85.245,-43.57,0,0,0,0,0,0,0,0,0
85.25,-45.063,0,0,0,0,1,0,0,0,0
85.251,-40.246,0,0,1,0,0,0,0,0,0
85.251,-44.164,0,0,0,0,0,0,0,0,0
85.255,-40.873,0,0,0,0,1,0,0,0,0
85.255,-43.194,0,0,0,1,0,0,0,0,0
85.259,-41.612,0,0,0,1,0,0,0,0,0
85.261,-40.635,0,0,0,0,1,0,0,0,0
85.261,-43.626,0,0,0,0,0,0,0,0,0
85.265,-41.186,0,0,0,1,0,0,0,0,0
85.272,-44.824,0,0,0,0,0,0,0,0,0
85.282,-40.18,0,0,0,0,0,0,0,0,0
85.283,-41.003,0,0,0,0,0,0,0,0,0
85.29,-43.841,0,0,0,1,0,0,0,0,0
85.292,-40.984,1,0,0,0,0,0,0,0,0
85.295,-43.439,0,0,0,0,1,0,0,0,0
85.297,-42.842,0,0,0,0,0,0,0,0,0
85.303,-40.454,0,0,0,0,0,0,0,0,0
85.304,-47.732,0,0,0,1,0,0,0,0,0
85.306,-41.233,0,0,0,0,0,0,0,0,0
85.306,-44.519,0,0,1,0,0,0,0,0,0
85.31,-40.933,0,0,0,1,0,0,0,0,0
85.311,-40.884,0,0,0,0,0,0,0,0,0
85.311,-41.231,0,1,0,0,0,0,0,0,0
85.313,-48.294,0,0,0,1,0,0,0,0,0
85.315,-40.878,0,0,0,0,0,0,0,0,0
85.318,-41.038,0,0,1,0,0,0,0,0,0
85.318,-43.736,0,0,0,0,0,0,0,0,0
85.319,-41.227,0,0,0,0,0,0,0,0,0
85.32,-42.568,0,0,0,0,0,0,0,0,0
85.327,-43.059,0,0,0,0,0,0,0,0,0
85.328,-43.695,0,0,0,0,0,0,0,0,0
85.336,-44.39,0,0,0,0,0,0,0,0,0
85.339,-47.845,0,0,0,1,0,0,0,0,0
85.342,-43.992,0,0,0,1,0,0,0,0,0
85.349,-41.04,0,0,0,0,0,0,0,0,0
85.352,-42.84,0,0,0,0,0,0,0,0,0
85.352,-44.781,0,0,1,0,0,0,0,0,0
85.355,-43.485,0,0,0,1,0,0,0,0,0
85.361,-42.953,0,0,0,0,1,0,0,0,0
85.366,-43.555,0,0,0,1,0,0,0,0,0
85.367,-42.854,0,0,0,0,0,0,0,0,0
85.369,-40.69,0,0,0,0,0,0,0,0,0
85.369,-43.047,0,0,0,0,0,0,0,0,0
85.371,-41.945,0,0,0,1,0,0,0,0,0
85.378,-47.916,0,0,0,0,0,0,0,0,0
85.393,-43.042,0,0,0,0,0,0,0,0,1
85.395,-40.419,0,0,1,0,0,0,0,0,0
85.397,-40.705,0,0,0,0,0,0,0,0,0
85.401,-48.075,0,0,0,0,0,0,0,0,0
85.402,-47.65,0,0,0,0,0,0,0,0,0
85.403,-43.179,0,0,0,1,0,0,0,0,0
85.406,-47.231,0,0,1,0,0,0,0,0,0
85.408,-47.906,0,0,0,0,0,0,0,0,0
85.415,-41.016,0,0,0,1,0,0,0,0,0
85.418,-47.817,0,0,1,0,0,0,0,0,0
85.419,-40.495,0,0,0,0,0,0,0,0,0
85.421,-48.431,0,0,0,1,0,0,0,0,0
85.429,-40.876,0,0,0,0,0,0,0,0,0
85.429,-44.271,0,0,0,1,0,0,0,0,0
85.432,-41.228,0,0,0,0,0,0,0,0,0
85.433,-40.566,0,0,0,0,0,0,0,0,0
85.435,-43.166,0,0,0,0,0,0,0,0,0
85.444,-44.628,0,0,1,0,0,0,0,0,0
85.445,-43.553,0,0,0,1,0,0,0,0,0
85.452,-43.648,0,0,0,1,0,0,0,0,0
85.46,-47.622,0,0,0,0,0,0,0,0,0
85.461,-47.335,0,0,0,0,0,0,0,0,0
85.463,-44.268,0,0,0,0,0,0,0,0,0
85.464,-42.661,0,0,0,0,0,0,0,0,0
85.467,-41.033,0,0,0,0,0,0,0,0,0
85.468,-43.256,0,0,0,1,0,0,0,0,0
85.473,-41.115,0,0,0,1,0,0,0,0,0
85.475,-40.997,0,0,0,1,0,0,0,0,0
85.482,-41.256,0,0,0,0,0,0,0,0,0
85.49,-41.018,0,0,0,0,0,0,0,0,0
85.496,-40.354,0,0,0,0,0,0,0,0,0
85.498,-39.94,0,0,0,1,0,0,0,0,0
85.502,-41.7,0,0,0,1,0,0,0,0,0
85.503,-41.5,0,0,0,0,0,0,0,0,0
85.503,-41.791,0,0,1,0,0,0,0,0,0
85.505,-40.964,0,0,0,0,0,0,0,0,0
85.506,-41.058,0,0,0,0,0,0,0,0,0
85.506,-41.343,0,0,0,0,0,0,0,0,0
85.509,-41.37,0,0,0,1,0,0,0,0,0
85.513,-41.516,0,0,0,0,0,0,0,0,0
85.52,-41.025,0,0,0,1,0,0,0,0,0
85.521,-45.493,0,0,0,0,0,0,0,0,0
85.523,-44.147,0,0,0,0,0,0,0,0,0
85.527,-44.377,0,0,0,0,0,0,0,0,0
85.529,-48.577,0,0,0,1,0,0,0,0,0
85.533,-41.286,0,0,0,1,0,0,0,0,0
85.535,-40.424,0,0,0,0,0,0,0,0,0
85.539,-44.374,0,0,0,0,0,0,0,0,0
85.547,-40.985,0,0,0,0,0,0,0,0,0
85.55,-42.939,0,0,0,0,0,0,0,0,0
85.559,-44.677,0,0,0,1,0,0,0,0,0
85.563,-41.317,0,0,0,1,0,0,0,0,0
85.564,-41.411,0,0,0,0,0,0,0,0,0
85.572,-41.321,0,0,0,0,0,0,0,0,0
85.572,-47.981,0,0,0,0,0,0,0,0,0
85.573,-45.099,0,0,0,1,0,0,0,0,0
85.578,-41.031,0,0,0,0,0,0,0,0,0
85.579,-40.863,0,0,0,1,0,0,0,0,0
85.581,-40.009,0,0,0,1,0,0,0,0,0
85.581,-43.618,0,0,0,0,0,0,0,0,0
85.581,-44.471,0,0,0,0,0,0,0,0,0
85.582,-44.341,0,0,0,0,0,0,0,0,0
85.59,-47.227,0,0,0,1,0,0,0,0,0
85.592,-25.864,0,0,0,0,0,0,0,0,0
85.593,-40.337,0,0,0,1,0,0,0,0,0
85.596,-41.289,0,0,1,0,0,0,0,0,0
85.596,-47.671,0,0,0,0,1,0,0,0,0
85.598,-45.268,0,0,1,0,0,0,0,0,0
85.603,-43.439,0,0,0,1,0,0,0,0,0
85.609,-44.454,0,0,0,0,0,0,0,0,0
85.609,-47.907,0,0,0,0,0,0,0,0,0
85.616,-40.861,0,0,0,0,0,0,0,0,0
85.616,-43.728,0,0,0,0,0,0,0,0,0
85.617,-47.147,0,0,1,0,0,0,0,0,0
85.619,-47.818,0,0,1,0,0,0,0,0,0
85.62,-25.674,0,0,0,1,0,0,0,0,0
85.629,-47.827,0,0,0,1,0,0,0,0,0
85.632,-41.697,0,0,0,1,0,0,0,0,0
85.633,-40.8,0,0,0,1,0,0,0,0,0
85.641,-44.758,0,0,0,0,0,0,0,0,0
85.651,-40.704,0,0,0,1,0,0,0,0,0
85.653,-44.214,0,0,0,0,0,0,0,0,0
85.656,-26.162,0,0,1,0,0,0,0,0,0
85.657,-44.59,0,0,0,1,0,0,0,0,0
85.658,-43.576,0,0,0,0,0,0,0,0,0
85.662,-41.637,0,0,0,0,0,0,0,0,0
85.664,-43.096,0,0,0,0,1,0,0,0,0
85.667,-43.147,0,0,0,1,0,0,0,0,0
85.668,-42.557,0,0,0,0,1,0,0,0,0
85.669,-40.921,0,0,0,1,0,0,0,0,0
85.67,-40.942,0,0,0,1,0,0,0,0,0
85.675,-40.95,0,0,0,1,0,0,0,0,0
85.685,-48.492,0,0,0,0,0,0,0,0,0
85.686,-40.816,0,0,0,0,1,0,0,0,0
85.695,-43.526,0,0,0,1,0,0,0,0,0
85.695,-43.688,0,0,0,0,0,0,0,0,0
85.696,-44.312,0,0,0,1,0,0,0,0,0
85.699,-46.946,0,0,0,0,0,0,0,0,0
85.701,-44.362,0,0,0,0,0,0,0,0,0
85.707,-43.527,0,0,0,1,0,0,0,0,0
85.708,-41.0,0,0,0,0,1,0,0,0,0
85.708,-48.41,0,0,0,0,0,0,0,0,0
85.71,-44.371,0,0,0,0,0,0,0,0,0
85.711,-48.375,0,0,0,1,0,0,0,0,0
85.721,-47.223,0,0,0,0,0,0,0,0,0
85.728,-44.25,0,0,0,0,0,0,0,0,0
85.733,-40.99,0,0,0,0,0,0,0,0,0
85.735,-44.637,0,1,0,0,0,0,0,0,0
85.738,-41.469,0,0,0,0,0,0,0,0,0
85.739,-40.633,0,0,0,0,0,0,0,0,0
85.74,-41.514,0,0,0,0,1,0,0,0,0
85.742,-43.533,0,0,0,0,0,0,0,0,0
85.747,-41.045,0,0,0,0,0,0,0,0,0
85.748,-41.437,0,0,0,1,0,0,0,0,0
85.753,-48.871,0,0,0,0,0,0,0,0,0
85.755,-44.802,0,0,1,0,0,0,0,0,0
85.77,-25.335,0,0,0,1,0,0,0,0,0
85.773,-25.426,0,0,0,0,0,0,0,0,0
85.775,-41.431,0,0,0,1,0,0,0,0,0
85.778,-44.804,0,0,0,0,0,0,0,0,0
85.782,-44.692,0,0,0,1,0,0,0,0,0
85.786,-43.901,0,0,0,0,0,0,0,0,0
85.786,-47.918,0,0,1,0,0,0,0,0,0
85.787,-25.555,0,0,0,0,0,0,0,0,0
85.79,-25.413,0,0,0,0,0,0,0,0,0
85.791,-25.546,0,0,0,0,0,0,0,0,0
85.794,-48.067,0,0,0,0,0,0,0,0,0
85.797,-47.221,0,0,0,0,1,0,0,0,0
85.798,-47.986,0,0,1,0,0,0,0,0,0
85.808,-43.606,0,0,0,0,0,0,0,0,0
85.808,-44.514,0,0,0,0,0,0,0,0,0
85.81,-40.926,0,0,0,1,0,0,0,0,0
85.815,-44.503,0,0,0,1,0,0,0,0,0
85.818,-47.122,0,0,0,0,0,0,0,0,0
85.831,-48.321,0,0,0,0,0,0,0,0,0
85.835,-41.128,0,0,0,1,0,0,0,0,0
85.835,-48.299,0,0,0,0,0,0,0,0,0
85.847,-48.302,0,0,0,1,0,0,0,0,0
85.849,-40.51,0,0,0,0,0,0,0,0,0
85.85,-40.803,0,0,0,1,0,0,0,0,0
85.851,-44.509,0,0,0,0,0,0,0,0,0
85.853,-40.987,0,0,0,1,0,0,0,0,0
85.858,-44.523,0,0,0,0,0,0,0,0,0
85.863,-48.298,0,0,0,0,0,0,0,0,0
85.864,-24.895,0,0,1,0,0,0,0,0,0
85.865,-24.952,0,0,0,1,0,0,0,0,0
85.865,-48.046,0,0,0,0,0,0,0,0,0
85.868,-44.448,0,0,0,1,0,0,0,0,0
85.869,-43.929,0,0,0,0,0,0,0,0,0
85.869,-47.433,0,0,0,1,0,0,0,0,0
85.873,-39.94,0,0,0,0,1,0,0,0,0
85.873,-44.727,0,0,0,1,0,0,0,0,0
85.877,-41.37,0,0,0,1,0,0,0,0,0
85.883,-39.876,0,0,0,1,0,0,0,0,0
85.883,-41.419,0,0,0,0,0,0,0,0,0
85.888,-41.21,0,0,0,1,0,0,0,0,0
85.89,-43.506,0,0,0,0,0,0,0,0,0
85.89,-48.257,0,0,0,0,0,0,0,0,0
85.892,-41.234,0,0,0,0,0,0,0,0,0
85.893,-48.112,0,0,0,0,0,0,0,0,0
85.894,-43.016,0,0,0,1,0,0,0,0,0
85.902,-47.863,0,0,1,0,0,0,0,0,0
85.908,-44.909,0,0,0,1,0,0,0,0,0
85.914,-45.368,0,0,0,1,0,0,0,0,0
85.915,-41.406,0,0,0,0,0,0,0,0,0
85.921,-40.532,0,0,0,0,0,0,0,0,0
85.93,-40.837,0,0,0,0,0,0,0,0,0
85.93,-45.007,0,0,0,1,0,0,0,0,0
85.934,-47.242,0,0,0,0,0,0,0,0,0
85.936,-41.26,0,0,0,0,0,0,0,0,0
85.941,-45.082,0,0,0,1,0,0,0,0,0
85.943,-48.313,0,0,0,0,0,0,0,0,0
85.946,-40.631,0,0,1,0,0,0,0,0,0
85.95,-42.686,0,0,0,1,0,0,0,0,0
85.951,-42.791,0,0,1,0,0,0,0,0,0
85.952,-47.542,0,0,0,0,0,0,0,0,0
85.953,-43.635,0,0,0,0,0,0,0,0,0
85.953,-44.577,0,0,1,0,0,0,0,0,0
85.956,-48.048,0,0,0,1,0,0,0,0,0
85.968,-45.292,0,0,1,0,0,0,0,0,0
85.974,-40.051,0,0,0,0,1,0,0,0,0
85.975,-40.596,0,0,0,1,0,0,0,0,0
85.976,-43.549,0,0,0,0,0,0,0,0,0
85.978,-42.787,0,0,0,1,0,0,0,0,0
85.978,-44.003,0,0,0,0,0,0,0,0,0
85.98,-47.919,0,0,0,1,0,0,0,0,0
85.984,-40.486,0,0,0,0,0,0,0,0,0
85.987,-48.082,0,0,0,0,0,0,0,0,0
85.99,-44.934,0,0,0,0,0,0,0,0,0
85.999,-47.2,0,0,0,0,0,0,0,0,0
86.0,-43.425,0,0,0,0,0,0,0,1,0
86.002,-41.617,0,0,0,0,0,0,0,0,0
86.003,-44.485,0,0,0,1,0,0,0,0,0
86.004,-41.081,0,0,0,1,0,0,0,0,0
86.017,-41.369,0,0,0,1,0,0,0,0,0
86.019,-48.153,0,0,0,0,1,0,0,0,0
86.022,-47.828,0,0,0,1,0,0,0,0,0
86.023,-41.117,0,0,0,1,0,0,0,0,0
86.023,-41.124,0,0,0,1,0,0,0,0,0
86.029,-48.031,0,0,0,0,0,0,0,0,0
86.035,-41.499,0,0,0,0,0,0,0,0,0
86.041,-48.34,0,0,1,0,0,0,0,0,0
86.042,-40.739,0,0,0,1,0,0,0,0,0
86.043,-47.884,0,0,0,1,0,0,0,0,0
86.044,-47.878,0,0,0,1,0,0,0,0,0
86.045,-21.267,0,0,0,0,0,0,0,0,0
86.051,-40.784,0,0,0,0,0,0,0,0,0
86.051,-48.158,0,0,0,0,0,0,0,0,0
86.052,-48.696,0,0,0,0,0,0,0,0,0
86.053,-48.642,0,0,1,0,0,0,0,0,0
86.054,-48.094,0,0,0,1,0,0,0,0,0
86.06,-48.316,0,0,0,0,0,0,0,0,0
86.062,-40.485,0,0,0,1,0,0,0,0,0
86.064,-44.244,0,0,0,0,0,0,0,0,0
86.068,-25.095,0,1,0,0,0,0,0,0,0
86.076,-41.92,0,0,1,0,0,0,0,0,0
86.078,-44.557,0,0,0,1,0,0,0,0,0
86.082,-47.905,0,0,0,0,0,0,0,0,0
86.084,-44.237,0,0,1,0,0,0,0,0,0
86.088,-44.791,0,0,0,0,0,0,0,0,0
86.09,-44.595,0,0,0,0,0,0,0,0,0
86.092,-21.906,0,0,0,0,0,0,0,0,0
86.092,-44.34,0,0,0,0,0,0,0,0,0
86.096,-40.606,0,0,0,1,0,0,0,0,0
86.097,-40.945,0,0,0,0,0,0,0,0,0
86.1,-25.105,0,1,0,0,0,0,0,0,0
86.106,-47.87,0,0,0,0,0,0,0,0,0
86.107,-22.244,0,0,0,0,0,0,0,0,1
86.108,-41.778,0,0,0,0,0,0,0,0,0
86.109,-47.07,0,0,0,1,0,0,0,0,0
86.113,-41.588,0,0,0,0,0,0,0,0,0
86.118,-48.212,0,0,0,1,0,0,0,0,0
86.122,-44.96,0,0,0,1,0,0,0,0,0
86.122,-47.712,0,0,0,1,0,0,0,0,0
86.124,-26.059,0,0,0,0,1,0,0,0,0
86.125,-47.92,0,0,0,1,0,0,0,0,0
86.126,-22.443,0,0,1,0,0,0,0,0,0
86.126,-40.817,0,0,0,0,0,0,0,0,0
86.129,-44.621,0,0,0,1,0,0,0,0,0
86.131,-41.336,0,0,0,1,0,0,0,0,0
86.133,-48.056,0,0,0,0,0,0,0,0,0
86.135,-44.134,0,0,0,0,0,0,0,0,0
86.141,-47.771,0,0,0,0,0,0,0,0,0
86.142,-47.54,0,0,0,1,0,0,0,0,0
86.143,-25.069,0,0,0,0,0,0,0,0,0
86.151,-25.103,0,0,0,0,0,0,0,0,0
86.154,-47.947,0,0,0,1,0,0,0,0,0
86.155,-41.739,0,0,0,1,0,0,0,0,0
86.156,-25.893,0,0,1,0,0,0,0,0,0
86.159,-42.741,0,0,0,0,0,0,0,0,0
86.16,-40.494,0,0,1,0,0,0,0,0,0
86.16,-41.013,0,0,0,1,0,0,0,0,0
86.164,-44.462,0,0,0,1,0,0,0,0,0
86.165,-47.634,0,0,0,0,0,0,0,0,0
86.167,-47.992,0,0,0,1,0,0,0,0,0
86.173,-25.865,0,0,0,1,0,0,0,0,0
86.173,-40.499,0,0,0,1,0,0,0,0,0
86.177,-48.15,0,0,0,1,0,0,0,0,0
86.184,-47.174,0,0,0,1,0,0,0,0,0
86.185,-25.43,0,0,0,0,0,0,0,0,0
86.188,-41.183,0,0,0,1,0,0,0,0,0
86.199,-40.219,0,0,1,0,0,0,0,0,0
